Timestamp,Voltage (V),Current (A),Power (W),Frequency,Import Energy (kWh),Export Energy (kWh),Total Energy (kWh)
2024-12-17 16:39:58,230.708344,0.725251,237.158752,50.000000,5.815000,0.008000,5.823000
2024-12-17 16:40:05,230.280304,0.770935,199.668228,50.000000,5.815000,0.008000,5.823000
2024-12-17 16:40:13,230.588486,0.348918,89.117264,50.000000,5.816000,0.008000,5.824000
2024-12-17 16:40:20,230.749512,0.444404,149.112564,50.048878,5.816000,0.008000,5.824000
2024-12-17 16:40:28,230.682220,0.943437,185.978363,50.000000,5.816000,0.008000,5.824000
2024-12-17 16:40:35,230.041214,1.548763,266.126404,50.000000,5.817000,0.008000,5.825000
2024-12-17 16:40:43,230.055710,1.105105,99.834526,50.000000,5.817000,0.008000,5.825000
2024-12-17 16:40:50,230.858948,0.349032,128.591446,50.000000,5.817000,0.008000,5.825000
2024-12-17 16:40:57,230.784607,0.727590,176.970978,50.000000,5.817000,0.008000,5.826000
2024-12-17 16:41:05,230.580170,0.413193,46.717766,50.048878,5.818000,0.008000,5.826000
2024-12-17 16:41:12,230.920593,0.604677,252.961700,50.000000,5.818000,0.008000,5.826000
2024-12-17 16:41:20,231.188889,0.920617,179.446625,50.048878,5.818000,0.008000,5.826000
2024-12-17 16:41:27,230.786758,0.871105,121.857277,50.000000,5.819000,0.008000,5.827000
2024-12-17 16:41:35,230.384659,1.224763,74.120720,50.000000,5.819000,0.008000,5.827000
2024-12-17 16:41:42,231.103394,0.367723,46.413288,50.000000,5.819000,0.008000,5.827000
2024-12-17 16:41:50,231.026520,0.405110,230.008102,50.048878,5.820000,0.008000,5.828000
2024-12-17 16:41:57,231.031143,1.411225,317.857666,50.000000,5.820000,0.008000,5.828000
2024-12-17 16:42:05,230.976044,1.261488,250.678543,50.048878,5.820000,0.008000,5.828000
2024-12-17 16:42:12,230.671341,0.966352,102.921616,50.000000,5.821000,0.008000,5.829000
2024-12-17 16:42:20,230.690323,0.778071,134.084488,50.000000,5.821000,0.008000,5.829000
2024-12-17 16:42:27,230.875870,0.834405,199.134766,50.000000,5.821000,0.008000,5.829000
2024-12-17 16:42:35,230.006470,0.685296,69.846420,50.000000,5.822000,0.008000,5.830000
2024-12-17 16:42:42,230.256348,0.725758,62.755501,50.048878,5.822000,0.008000,5.830000
2024-12-17 16:42:50,230.733261,0.974939,190.251831,50.000000,5.822000,0.008000,5.830000
2024-12-17 16:42:57,229.832123,1.295393,120.095955,50.048878,5.823000,0.008000,5.831000
2024-12-17 16:43:05,229.305344,1.093872,157.656998,50.000000,5.823000,0.008000,5.831000
2024-12-17 16:43:12,230.523041,0.452293,231.270813,50.000000,5.823000,0.008000,5.831000
2024-12-17 16:43:20,230.727478,1.604667,139.543503,50.000000,5.824000,0.008000,5.832000
2024-12-17 16:43:27,230.567596,0.917375,238.708511,50.000000,5.824000,0.008000,5.832000
2024-12-17 16:43:34,230.779617,0.643600,115.796768,50.048878,5.824000,0.008000,5.832000
2024-12-17 16:43:42,230.391586,0.827855,261.215790,50.000000,5.825000,0.008000,5.833000
2024-12-17 16:43:49,230.180145,0.592169,46.023357,50.048878,5.825000,0.008000,5.833000
2024-12-17 16:43:57,230.491165,0.475290,253.109375,50.000000,5.825000,0.008000,5.833000
2024-12-17 16:44:04,230.492447,0.655490,122.977287,50.000000,5.826000,0.008000,5.834000
2024-12-17 16:44:12,230.113037,0.591990,44.450363,50.000000,5.826000,0.008000,5.834000
2024-12-17 16:44:19,230.044632,0.505006,87.780716,50.000000,5.826000,0.008000,5.834000
2024-12-17 16:44:27,230.271957,0.547152,191.803253,50.048878,5.826000,0.008000,5.834000
2024-12-17 16:44:34,230.065216,0.752471,229.323654,50.048878,5.827000,0.008000,5.835000
2024-12-17 16:44:42,230.027588,0.910546,139.590790,50.000000,5.827000,0.008000,5.835000
2024-12-17 16:44:49,229.929535,0.350846,128.975571,50.000000,5.827000,0.008000,5.835000
2024-12-17 16:44:57,230.336609,0.470460,182.350357,50.000000,5.828000,0.008000,5.836000
2024-12-17 16:45:04,229.244629,1.240775,248.965332,50.000000,5.828000,0.008000,5.836000
2024-12-17 16:45:12,229.458023,1.005138,128.562408,50.000000,5.828000,0.008000,5.836000
2024-12-17 16:45:19,229.949280,0.501326,83.367867,50.000000,5.828000,0.008000,5.837000
2024-12-17 16:45:26,229.694366,0.650979,230.798752,50.048878,5.829000,0.008000,5.837000
2024-12-17 16:45:34,229.813599,1.161256,176.610092,50.000000,5.829000,0.008000,5.837000
2024-12-17 16:45:41,229.808777,0.978802,158.106659,50.048878,5.829000,0.008000,5.837000
2024-12-17 16:45:49,229.778442,0.854978,158.596146,50.048878,5.830000,0.008000,5.838000
2024-12-17 16:45:56,230.010239,0.525539,122.623032,50.000000,5.830000,0.008000,5.838000
2024-12-17 16:46:04,229.445251,0.569030,46.296307,50.000000,5.830000,0.008000,5.838000
2024-12-17 16:46:11,229.501907,0.365943,123.796143,50.000000,5.831000,0.008000,5.839000
2024-12-17 16:46:19,230.019012,0.451112,208.090714,50.000000,5.831000,0.008000,5.839000
2024-12-17 16:46:26,230.080078,1.089489,192.002365,50.000000,5.831000,0.008000,5.839000
2024-12-17 16:46:34,229.790359,0.435629,46.944256,50.000000,5.831000,0.008000,5.840000
2024-12-17 16:46:41,229.842911,0.722659,130.111343,50.000000,5.832000,0.008000,5.840000
2024-12-17 16:46:49,230.186539,0.366861,119.630531,50.000000,5.832000,0.008000,5.840000
2024-12-17 16:46:56,229.076828,1.306140,158.380447,50.000000,5.832000,0.008000,5.841000
2024-12-17 16:47:04,229.466095,0.531104,159.708694,50.000000,5.833000,0.008000,5.841000
2024-12-17 16:47:11,229.786697,0.494181,102.840309,50.000000,5.833000,0.008000,5.841000
2024-12-17 16:47:19,229.105103,1.305808,180.329361,50.000000,5.833000,0.008000,5.841000
2024-12-17 16:47:26,229.196884,0.777177,149.044525,50.000000,5.834000,0.008000,5.842000
2024-12-17 16:47:34,229.347321,0.887166,159.460632,50.000000,5.834000,0.008000,5.842000
2024-12-17 16:47:41,229.520874,0.825963,131.186554,50.000000,5.834000,0.008000,5.842000
2024-12-17 16:47:49,229.469498,0.734515,183.892654,49.951218,5.835000,0.008000,5.843000
2024-12-17 16:47:56,229.388046,1.560787,226.799896,49.951218,5.835000,0.008000,5.843000
2024-12-17 16:48:03,229.696198,1.272183,154.968979,49.951218,5.835000,0.008000,5.843000
2024-12-17 16:48:11,229.021957,0.365626,46.254826,50.000000,5.836000,0.008000,5.844000
2024-12-17 16:48:18,230.334305,0.592274,47.851879,50.000000,5.836000,0.008000,5.844000
2024-12-17 16:48:26,230.647003,0.345229,114.231239,50.000000,5.836000,0.008000,5.844000
2024-12-17 16:48:33,229.627060,0.596421,84.417358,50.000000,5.837000,0.008000,5.845000
2024-12-17 16:48:41,230.230255,0.618152,73.489365,49.951218,5.837000,0.008000,5.845000
2024-12-17 16:48:48,230.374405,0.720857,74.917999,50.000000,5.837000,0.008000,5.845000
